Channel,End Date,Geo ID,Geo Name,Load Date,Product ID,Site Name,Start Date,Time Bucket,Audio Complete,Bounce,Page View,PDF Download,SessionDuration(sec),Signup Attemps,Site Visit
refferal,1/31/2021,1,India,1/2/2021,1002345,www.gov.in,1/1/2021,M11,3,414,37,4,112,2,555
refferal,1/31/2021,1,India,1/3/2021,1002345,www.gov.in,1/1/2021,M11,10,411,39,11,82,2,579
refferal,1/31/2021,1,India,1/4/2021,1002345,www.gov.in,1/1/2021,M11,4,412,30,15,69,3,560
refferal,1/31/2021,1,India,1/20/2021,1002345,www.gov.in,1/1/2021,M11,14,402,24,15,55,4,568
refferal,1/31/2021,1,India,1/30/2021,1002345,www.gov.in,1/1/2021,M11,16,412,35,12,52,4,561
refferal,1/31/2021,1,India,1/19/2021,1002345,www.gov.in,1/1/2021,M11,15,411,38,17,73,6,563
refferal,1/31/2021,1,India,1/3/2021,1002345,www.gov.in,1/1/2021,M11,4,427,27,15,48,7,571
refferal,1/31/2021,1,India,1/24/2021,1002345,www.gov.in,1/1/2021,M11,7,405,33,6,34,7,554
refferal,1/31/2021,1,India,1/29/2021,1002345,www.gov.in,1/1/2021,M11,7,428,40,11,81,7,572
refferal,1/31/2021,1,India,1/23/2021,1002345,www.gov.in,1/1/2021,M11,14,406,33,16,57,7,566
refferal,1/31/2021,1,India,1/2/2021,1002345,www.gov.in,1/1/2021,M11,8,427,33,11,67,8,560
refferal,1/31/2021,1,India,1/11/2021,1002345,www.gov.in,1/1/2021,M11,14,427,20,4,78,8,568
refferal,1/31/2021,1,India,1/18/2021,1002345,www.gov.in,1/1/2021,M11,4,406,38,13,39,9,557
refferal,1/31/2021,1,India,1/20/2021,1002345,www.gov.in,1/1/2021,M11,5,413,21,4,68,9,569
refferal,1/31/2021,1,India,1/16/2021,1002345,www.gov.in,1/1/2021,M11,2,421,36,15,66,10,571
refferal,1/31/2021,1,India,1/8/2021,1002345,www.gov.in,1/1/2021,M11,3,415,22,5,73,10,578
refferal,1/31/2021,1,India,1/7/2021,1002345,www.gov.in,1/1/2021,M11,6,402,32,8,70,12,570
refferal,1/31/2021,1,India,1/28/2021,1002345,www.gov.in,1/1/2021,M11,11,404,26,6,113,12,558
refferal,1/31/2021,1,India,1/7/2021,1002345,www.gov.in,1/1/2021,M11,2,418,33,14,61,15,560
refferal,2/28/2021,1,India,2/9/2021,1002345,www.gov.in,2/1/2021,M10,5,402,28,6,92,1,550
refferal,2/28/2021,1,India,2/5/2021,1002345,www.gov.in,2/1/2021,M10,9,404,34,16,58,2,572
refferal,2/28/2021,1,India,2/2/2021,1002345,www.gov.in,2/1/2021,M10,11,410,35,4,99,2,569
refferal,2/28/2021,1,India,2/27/2021,1002345,www.gov.in,2/1/2021,M10,9,430,28,10,82,4,566
refferal,2/28/2021,1,India,2/26/2021,1002345,www.gov.in,2/1/2021,M10,8,410,26,4,48,6,556
refferal,2/28/2021,1,India,2/16/2021,1002345,www.gov.in,2/1/2021,M10,10,428,24,16,83,6,575
refferal,2/28/2021,1,India,2/7/2021,1002345,www.gov.in,2/1/2021,M10,2,420,24,10,61,7,560
refferal,2/28/2021,1,India,2/20/2021,1002345,www.gov.in,2/1/2021,M10,6,404,39,18,83,9,566
refferal,2/28/2021,1,India,2/27/2021,1002345,www.gov.in,2/1/2021,M10,7,422,36,14,119,9,557
refferal,2/28/2021,1,India,2/23/2021,1002345,www.gov.in,2/1/2021,M10,16,428,37,2,98,9,568
refferal,2/28/2021,1,India,2/21/2021,1002345,www.gov.in,2/1/2021,M10,8,424,30,13,40,12,566
refferal,2/28/2021,1,India,2/13/2021,1002345,www.gov.in,2/1/2021,M10,3,425,31,9,52,13,573
refferal,2/28/2021,1,India,2/9/2021,1002345,www.gov.in,2/1/2021,M10,14,411,24,14,33,13,553
refferal,2/28/2021,1,India,2/2/2021,1002345,www.gov.in,2/1/2021,M10,6,410,32,13,72,14,559
refferal,2/28/2021,1,India,2/11/2021,1002345,www.gov.in,2/1/2021,M10,16,415,26,5,45,14,566
refferal,2/28/2021,1,India,2/26/2021,1002345,www.gov.in,2/1/2021,M10,11,423,39,7,54,15,565
refferal,3/31/2021,1,India,3/20/2021,1002345,www.gov.in,3/1/2021,M9,1,428,34,13,111,1,569
refferal,3/31/2021,1,India,3/2/2021,1002345,www.gov.in,3/1/2021,M9,8,422,37,8,95,1,551
refferal,3/31/2021,1,India,3/8/2021,1002345,www.gov.in,3/1/2021,M9,8,418,20,13,51,1,574
refferal,3/31/2021,1,India,3/14/2021,1002345,www.gov.in,3/1/2021,M9,1,421,20,14,37,3,557
refferal,3/31/2021,1,India,3/12/2021,1002345,www.gov.in,3/1/2021,M9,14,422,21,9,71,3,562
refferal,3/31/2021,1,India,3/28/2021,1002345,www.gov.in,3/1/2021,M9,1,408,20,17,53,4,566
refferal,3/31/2021,1,India,3/19/2021,1002345,www.gov.in,3/1/2021,M9,10,404,33,7,62,5,557
refferal,3/31/2021,1,India,3/10/2021,1002345,www.gov.in,3/1/2021,M9,14,400,29,17,79,5,552
refferal,3/31/2021,1,India,3/16/2021,1002345,www.gov.in,3/1/2021,M9,15,424,40,15,33,6,570
refferal,3/31/2021,1,India,3/16/2021,1002345,www.gov.in,3/1/2021,M9,11,409,39,5,42,7,569
refferal,3/31/2021,1,India,3/30/2021,1002345,www.gov.in,3/1/2021,M9,5,422,20,10,108,8,552
refferal,3/31/2021,1,India,3/14/2021,1002345,www.gov.in,3/1/2021,M9,7,423,33,13,52,8,559
refferal,3/31/2021,1,India,3/1/2021,1002345,www.gov.in,3/1/2021,M9,14,417,33,7,113,8,557
refferal,3/31/2021,1,India,3/14/2021,1002345,www.gov.in,3/1/2021,M9,5,423,24,18,115,9,554
refferal,3/31/2021,1,India,3/20/2021,1002345,www.gov.in,3/1/2021,M9,9,411,21,14,32,9,574
refferal,3/31/2021,1,India,3/30/2021,1002345,www.gov.in,3/1/2021,M9,10,403,27,8,85,9,565
refferal,3/31/2021,1,India,3/8/2021,1002345,www.gov.in,3/1/2021,M9,11,414,38,14,110,10,557
refferal,3/31/2021,1,India,3/21/2021,1002345,www.gov.in,3/1/2021,M9,2,423,35,10,79,11,554
refferal,3/31/2021,1,India,3/16/2021,1002345,www.gov.in,3/1/2021,M9,12,415,32,5,76,14,560
refferal,3/31/2021,1,India,3/4/2021,1002345,www.gov.in,3/1/2021,M9,13,421,24,7,42,14,578
refferal,3/31/2021,1,India,3/8/2021,1002345,www.gov.in,3/1/2021,M9,15,430,24,17,77,14,557
refferal,3/31/2021,1,India,3/8/2021,1002345,www.gov.in,3/1/2021,M9,11,425,24,6,94,15,575
refferal,4/30/2021,1,India,4/12/2021,1002345,www.gov.in,4/1/2021,M8,12,412,34,15,80,1,569
refferal,4/30/2021,1,India,4/3/2021,1002345,www.gov.in,4/1/2021,M8,4,408,27,7,117,3,550
refferal,4/30/2021,1,India,4/17/2021,1002345,www.gov.in,4/1/2021,M8,9,424,28,14,105,3,561
refferal,4/30/2021,1,India,4/9/2021,1002345,www.gov.in,4/1/2021,M8,15,427,26,13,89,3,568
refferal,4/30/2021,1,India,4/18/2021,1002345,www.gov.in,4/1/2021,M8,8,408,25,17,39,4,566
refferal,4/30/2021,1,India,4/28/2021,1002345,www.gov.in,4/1/2021,M8,1,401,23,12,111,6,577
refferal,4/30/2021,1,India,4/19/2021,1002345,www.gov.in,4/1/2021,M8,3,405,34,18,106,6,555
refferal,4/30/2021,1,India,4/15/2021,1002345,www.gov.in,4/1/2021,M8,5,423,37,15,108,7,552
refferal,4/30/2021,1,India,4/21/2021,1002345,www.gov.in,4/1/2021,M8,8,403,21,17,43,7,576
refferal,4/30/2021,1,India,4/24/2021,1002345,www.gov.in,4/1/2021,M8,1,423,38,7,37,8,568
refferal,4/30/2021,1,India,4/5/2021,1002345,www.gov.in,4/1/2021,M8,2,400,33,3,72,8,559
refferal,4/30/2021,1,India,4/23/2021,1002345,www.gov.in,4/1/2021,M8,11,400,28,4,68,10,555
refferal,4/30/2021,1,India,4/1/2021,1002345,www.gov.in,4/1/2021,M8,12,426,26,3,63,11,567
refferal,4/30/2021,1,India,4/29/2021,1002345,www.gov.in,4/1/2021,M8,6,416,29,5,53,13,561
refferal,4/30/2021,1,India,4/19/2021,1002345,www.gov.in,4/1/2021,M8,4,409,33,17,102,14,550
refferal,4/30/2021,1,India,4/13/2021,1002345,www.gov.in,4/1/2021,M8,9,424,36,12,115,14,563
refferal,4/30/2021,1,India,4/19/2021,1002345,www.gov.in,4/1/2021,M8,12,415,31,13,65,14,556
refferal,4/30/2021,1,India,4/7/2021,1002345,www.gov.in,4/1/2021,M8,15,411,32,8,63,14,562
refferal,4/30/2021,1,India,4/25/2021,1002345,www.gov.in,4/1/2021,M8,3,408,39,3,67,15,551
refferal,5/31/2021,1,India,5/5/2021,1002345,www.gov.in,5/1/2021,M7,3,428,31,14,56,1,562
refferal,5/31/2021,1,India,5/14/2021,1002345,www.gov.in,5/1/2021,M7,5,401,29,8,64,1,573
refferal,5/31/2021,1,India,5/27/2021,1002345,www.gov.in,5/1/2021,M7,16,420,39,7,112,1,554
refferal,5/31/2021,1,India,5/25/2021,1002345,www.gov.in,5/1/2021,M7,8,408,34,15,44,3,555
refferal,5/31/2021,1,India,5/9/2021,1002345,www.gov.in,5/1/2021,M7,3,423,28,7,53,4,576
refferal,5/31/2021,1,India,5/12/2021,1002345,www.gov.in,5/1/2021,M7,7,425,27,3,43,4,580
refferal,5/31/2021,1,India,5/29/2021,1002345,www.gov.in,5/1/2021,M7,2,412,20,10,91,5,564
refferal,5/31/2021,1,India,5/19/2021,1002345,www.gov.in,5/1/2021,M7,5,421,37,2,105,5,572
refferal,5/31/2021,1,India,5/4/2021,1002345,www.gov.in,5/1/2021,M7,13,400,26,15,106,5,566
refferal,5/31/2021,1,India,5/27/2021,1002345,www.gov.in,5/1/2021,M7,2,422,34,6,91,7,556
refferal,5/31/2021,1,India,5/4/2021,1002345,www.gov.in,5/1/2021,M7,2,400,35,10,119,8,550
refferal,5/31/2021,1,India,5/18/2021,1002345,www.gov.in,5/1/2021,M7,2,422,27,12,120,8,563
refferal,5/31/2021,1,India,5/15/2021,1002345,www.gov.in,5/1/2021,M7,8,429,28,2,107,9,551
refferal,5/31/2021,1,India,5/7/2021,1002345,www.gov.in,5/1/2021,M7,12,424,37,5,80,9,558
refferal,5/31/2021,1,India,5/15/2021,1002345,www.gov.in,5/1/2021,M7,3,422,24,9,107,10,562
refferal,5/31/2021,1,India,5/30/2021,1002345,www.gov.in,5/1/2021,M7,15,401,28,14,101,10,577
refferal,5/31/2021,1,India,5/6/2021,1002345,www.gov.in,5/1/2021,M7,14,400,21,5,62,11,567
refferal,5/31/2021,1,India,5/24/2021,1002345,www.gov.in,5/1/2021,M7,2,414,33,14,74,12,576
refferal,5/31/2021,1,India,5/21/2021,1002345,www.gov.in,5/1/2021,M7,3,424,35,13,113,12,560
refferal,5/31/2021,1,India,5/1/2021,1002345,www.gov.in,5/1/2021,M7,8,409,38,15,92,13,558
refferal,5/31/2021,1,India,5/29/2021,1002345,www.gov.in,5/1/2021,M7,9,423,30,13,31,14,551
refferal,6/30/2021,1,India,6/27/2021,1002345,www.gov.in,6/1/2021,M6,6,402,37,11,57,1,562
refferal,6/30/2021,1,India,6/23/2021,1002345,www.gov.in,6/1/2021,M6,7,410,33,11,75,2,559
refferal,6/30/2021,1,India,6/1/2021,1002345,www.gov.in,6/1/2021,M6,6,415,34,9,110,3,560
refferal,6/30/2021,1,India,6/8/2021,1002345,www.gov.in,6/1/2021,M6,16,406,28,3,84,4,579
refferal,6/30/2021,1,India,6/2/2021,1002345,www.gov.in,6/1/2021,M6,5,429,35,3,42,6,566
refferal,6/30/2021,1,India,6/16/2021,1002345,www.gov.in,6/1/2021,M6,9,424,23,18,95,6,571
refferal,6/30/2021,1,India,6/14/2021,1002345,www.gov.in,6/1/2021,M6,10,430,37,6,99,6,575
refferal,6/30/2021,1,India,6/4/2021,1002345,www.gov.in,6/1/2021,M6,12,422,33,2,119,7,566
refferal,6/30/2021,1,India,6/27/2021,1002345,www.gov.in,6/1/2021,M6,13,428,30,4,95,7,556
refferal,6/30/2021,1,India,6/6/2021,1002345,www.gov.in,6/1/2021,M6,14,420,21,14,55,7,551
refferal,6/30/2021,1,India,6/5/2021,1002345,www.gov.in,6/1/2021,M6,3,424,23,1,54,8,550
refferal,6/30/2021,1,India,6/13/2021,1002345,www.gov.in,6/1/2021,M6,8,403,20,12,42,8,554
refferal,6/30/2021,1,India,6/13/2021,1002345,www.gov.in,6/1/2021,M6,13,421,28,17,74,8,577
refferal,6/30/2021,1,India,6/19/2021,1002345,www.gov.in,6/1/2021,M6,14,423,37,15,78,8,573
refferal,6/30/2021,1,India,6/21/2021,1002345,www.gov.in,6/1/2021,M6,6,417,22,14,40,9,566
refferal,6/30/2021,1,India,6/25/2021,1002345,www.gov.in,6/1/2021,M6,7,411,27,2,93,9,558
refferal,6/30/2021,1,India,6/29/2021,1002345,www.gov.in,6/1/2021,M6,9,430,35,18,79,9,555
refferal,6/30/2021,1,India,6/13/2021,1002345,www.gov.in,6/1/2021,M6,2,410,29,11,77,10,565
refferal,6/30/2021,1,India,6/4/2021,1002345,www.gov.in,6/1/2021,M6,6,430,21,13,42,10,566
refferal,6/30/2021,1,India,6/9/2021,1002345,www.gov.in,6/1/2021,M6,14,429,27,2,60,10,560
refferal,6/30/2021,1,India,6/24/2021,1002345,www.gov.in,6/1/2021,M6,4,404,33,4,92,12,557
refferal,6/30/2021,1,India,6/19/2021,1002345,www.gov.in,6/1/2021,M6,9,420,34,10,57,13,562
refferal,6/30/2021,1,India,6/7/2021,1002345,www.gov.in,6/1/2021,M6,15,424,35,5,49,13,564
refferal,6/30/2021,1,India,6/21/2021,1002345,www.gov.in,6/1/2021,M6,11,410,35,10,84,15,578
refferal,7/31/2021,1,India,7/16/2021,1002345,www.gov.in,7/1/2021,M5,12,409,27,15,56,1,574
refferal,7/31/2021,1,India,7/25/2021,1002345,www.gov.in,7/1/2021,M5,6,417,20,7,104,2,577
refferal,7/31/2021,1,India,7/6/2021,1002345,www.gov.in,7/1/2021,M5,6,427,37,14,81,2,571
refferal,7/31/2021,1,India,7/18/2021,1002345,www.gov.in,7/1/2021,M5,10,421,22,15,92,3,559
refferal,7/31/2021,1,India,7/15/2021,1002345,www.gov.in,7/1/2021,M5,3,404,35,16,60,4,570
refferal,7/31/2021,1,India,7/29/2021,1002345,www.gov.in,7/1/2021,M5,15,402,33,6,111,4,561
refferal,7/31/2021,1,India,7/10/2021,1002345,www.gov.in,7/1/2021,M5,3,421,27,6,90,5,573
refferal,7/31/2021,1,India,7/1/2021,1002345,www.gov.in,7/1/2021,M5,14,423,34,3,62,5,551
refferal,7/31/2021,1,India,7/30/2021,1002345,www.gov.in,7/1/2021,M5,16,417,25,9,112,6,558
refferal,7/31/2021,1,India,7/19/2021,1002345,www.gov.in,7/1/2021,M5,2,421,26,15,85,8,557
refferal,7/31/2021,1,India,7/22/2021,1002345,www.gov.in,7/1/2021,M5,10,404,34,5,45,8,575
refferal,7/31/2021,1,India,7/7/2021,1002345,www.gov.in,7/1/2021,M5,6,409,29,12,60,9,564
refferal,7/31/2021,1,India,7/25/2021,1002345,www.gov.in,7/1/2021,M5,10,418,40,8,114,9,556
refferal,7/31/2021,1,India,7/25/2021,1002345,www.gov.in,7/1/2021,M5,14,428,29,9,65,9,570
refferal,7/31/2021,1,India,7/5/2021,1002345,www.gov.in,7/1/2021,M5,6,430,33,18,71,11,554
refferal,7/31/2021,1,India,7/8/2021,1002345,www.gov.in,7/1/2021,M5,16,422,37,14,71,12,556
refferal,7/31/2021,1,India,7/3/2021,1002345,www.gov.in,7/1/2021,M5,6,426,32,10,41,14,574
refferal,7/31/2021,1,India,7/21/2021,1002345,www.gov.in,7/1/2021,M5,6,418,35,16,108,14,551
refferal,7/31/2021,1,India,7/7/2021,1002345,www.gov.in,7/1/2021,M5,11,409,35,13,36,14,572
refferal,7/31/2021,1,India,7/4/2021,1002345,www.gov.in,7/1/2021,M5,1,430,20,15,67,15,562
refferal,7/31/2021,1,India,7/24/2021,1002345,www.gov.in,7/1/2021,M5,3,423,23,13,50,15,571
refferal,7/31/2021,1,India,7/24/2021,1002345,www.gov.in,7/1/2021,M5,12,427,31,10,120,15,554
refferal,7/31/2021,1,India,7/18/2021,1002345,www.gov.in,7/1/2021,M5,14,414,34,4,80,15,569
refferal,8/31/2021,1,India,8/26/2021,1002345,www.gov.in,8/1/2021,M4,11,412,21,1,90,1,555
refferal,8/31/2021,1,India,8/16/2021,1002345,www.gov.in,8/1/2021,M4,15,428,27,14,100,1,567
refferal,8/31/2021,1,India,8/19/2021,1002345,www.gov.in,8/1/2021,M4,6,402,27,8,42,2,566
refferal,8/31/2021,1,India,8/14/2021,1002345,www.gov.in,8/1/2021,M4,9,421,37,9,82,2,563
refferal,8/31/2021,1,India,8/23/2021,1002345,www.gov.in,8/1/2021,M4,1,428,32,14,88,3,560
refferal,8/31/2021,1,India,8/4/2021,1002345,www.gov.in,8/1/2021,M4,15,413,40,18,81,3,556
refferal,8/31/2021,1,India,8/2/2021,1002345,www.gov.in,8/1/2021,M4,13,429,32,9,106,4,553
refferal,8/31/2021,1,India,8/28/2021,1002345,www.gov.in,8/1/2021,M4,2,409,28,5,117,5,579
refferal,8/31/2021,1,India,8/5/2021,1002345,www.gov.in,8/1/2021,M4,11,413,22,12,58,5,559
refferal,8/31/2021,1,India,8/24/2021,1002345,www.gov.in,8/1/2021,M4,11,409,21,18,92,5,573
refferal,8/31/2021,1,India,8/9/2021,1002345,www.gov.in,8/1/2021,M4,11,428,26,5,50,6,567
refferal,8/31/2021,1,India,8/11/2021,1002345,www.gov.in,8/1/2021,M4,14,422,26,3,107,6,579
refferal,8/31/2021,1,India,8/16/2021,1002345,www.gov.in,8/1/2021,M4,16,401,24,5,69,6,565
refferal,8/31/2021,1,India,8/20/2021,1002345,www.gov.in,8/1/2021,M4,15,410,31,6,43,7,559
refferal,8/31/2021,1,India,8/10/2021,1002345,www.gov.in,8/1/2021,M4,2,430,28,12,33,8,564
refferal,8/31/2021,1,India,8/21/2021,1002345,www.gov.in,8/1/2021,M4,5,422,35,12,44,9,571
refferal,8/31/2021,1,India,8/21/2021,1002345,www.gov.in,8/1/2021,M4,6,408,24,10,53,9,568
refferal,8/31/2021,1,India,8/16/2021,1002345,www.gov.in,8/1/2021,M4,8,416,30,18,91,9,572
refferal,8/31/2021,1,India,8/13/2021,1002345,www.gov.in,8/1/2021,M4,14,410,26,16,69,10,571
refferal,8/31/2021,1,India,8/30/2021,1002345,www.gov.in,8/1/2021,M4,16,428,25,10,117,11,557
refferal,8/31/2021,1,India,8/17/2021,1002345,www.gov.in,8/1/2021,M4,6,404,20,14,108,12,551
refferal,8/31/2021,1,India,8/25/2021,1002345,www.gov.in,8/1/2021,M4,11,409,26,15,105,13,572
refferal,8/31/2021,1,India,8/21/2021,1002345,www.gov.in,8/1/2021,M4,15,420,29,17,58,13,579
refferal,8/31/2021,1,India,8/13/2021,1002345,www.gov.in,8/1/2021,M4,2,424,33,2,81,14,557
refferal,8/31/2021,1,India,8/6/2021,1002345,www.gov.in,8/1/2021,M4,4,411,25,9,54,14,560
refferal,8/31/2021,1,India,8/18/2021,1002345,www.gov.in,8/1/2021,M4,15,421,32,4,63,14,555
refferal,8/31/2021,1,India,8/28/2021,1002345,www.gov.in,8/1/2021,M4,8,405,40,18,92,15,580
refferal,8/31/2021,1,India,8/3/2021,1002345,www.gov.in,8/1/2021,M4,13,430,37,17,45,15,557
refferal,9/30/2021,1,India,9/26/2021,1002345,www.gov.in,9/1/2021,M3,13,407,35,8,40,1,578
refferal,9/30/2021,1,India,9/27/2021,1002345,www.gov.in,9/1/2021,M3,1,427,39,12,70,2,569
refferal,9/30/2021,1,India,9/14/2021,1002345,www.gov.in,9/1/2021,M3,6,401,37,1,76,2,551
refferal,9/30/2021,1,India,9/19/2021,1002345,www.gov.in,9/1/2021,M3,9,416,33,17,60,2,567
refferal,9/30/2021,1,India,9/14/2021,1002345,www.gov.in,9/1/2021,M3,3,409,24,12,112,3,574
refferal,9/30/2021,1,India,9/1/2021,1002345,www.gov.in,9/1/2021,M3,7,407,34,6,94,6,566
refferal,9/30/2021,1,India,9/10/2021,1002345,www.gov.in,9/1/2021,M3,10,429,22,10,96,6,555
refferal,9/30/2021,1,India,9/20/2021,1002345,www.gov.in,9/1/2021,M3,5,400,20,16,115,7,563
refferal,9/30/2021,1,India,9/6/2021,1002345,www.gov.in,9/1/2021,M3,3,427,39,5,90,8,567
refferal,9/30/2021,1,India,9/28/2021,1002345,www.gov.in,9/1/2021,M3,9,428,29,11,33,8,562
refferal,9/30/2021,1,India,9/9/2021,1002345,www.gov.in,9/1/2021,M3,15,408,33,12,47,8,557
refferal,9/30/2021,1,India,9/27/2021,1002345,www.gov.in,9/1/2021,M3,15,421,34,1,102,9,552
refferal,9/30/2021,1,India,9/5/2021,1002345,www.gov.in,9/1/2021,M3,5,408,25,13,101,10,556
refferal,9/30/2021,1,India,9/1/2021,1002345,www.gov.in,9/1/2021,M3,15,418,39,5,66,11,580
refferal,9/30/2021,1,India,9/20/2021,1002345,www.gov.in,9/1/2021,M3,16,410,36,18,66,11,568
refferal,9/30/2021,1,India,9/19/2021,1002345,www.gov.in,9/1/2021,M3,3,406,26,12,43,12,574
refferal,9/30/2021,1,India,9/12/2021,1002345,www.gov.in,9/1/2021,M3,8,400,28,8,113,12,579
refferal,9/30/2021,1,India,9/8/2021,1002345,www.gov.in,9/1/2021,M3,16,417,28,8,48,12,557
refferal,9/30/2021,1,India,9/22/2021,1002345,www.gov.in,9/1/2021,M3,7,410,37,11,38,13,554
refferal,9/30/2021,1,India,9/3/2021,1002345,www.gov.in,9/1/2021,M3,7,428,27,8,106,14,552
refferal,10/31/2021,1,India,10/21/2021,1002345,www.gov.in,10/1/2021,M2,9,406,39,16,69,1,556
refferal,10/31/2021,1,India,10/10/2021,1002345,www.gov.in,10/1/2021,M2,16,413,39,2,71,2,571
refferal,10/31/2021,1,India,10/3/2021,1002345,www.gov.in,10/1/2021,M2,10,413,38,3,106,3,566
refferal,10/31/2021,1,India,10/23/2021,1002345,www.gov.in,10/1/2021,M2,10,408,35,4,50,3,551
refferal,10/31/2021,1,India,10/19/2021,1002345,www.gov.in,10/1/2021,M2,14,422,39,5,80,3,552
refferal,10/31/2021,1,India,10/4/2021,1002345,www.gov.in,10/1/2021,M2,15,415,29,1,97,3,556
refferal,10/31/2021,1,India,10/9/2021,1002345,www.gov.in,10/1/2021,M2,3,422,20,13,80,4,564
refferal,10/31/2021,1,India,10/23/2021,1002345,www.gov.in,10/1/2021,M2,3,420,30,15,89,4,572
refferal,10/31/2021,1,India,10/11/2021,1002345,www.gov.in,10/1/2021,M2,2,408,35,8,101,5,579
refferal,10/31/2021,1,India,10/18/2021,1002345,www.gov.in,10/1/2021,M2,4,425,35,15,90,5,576
refferal,10/31/2021,1,India,10/7/2021,1002345,www.gov.in,10/1/2021,M2,16,406,31,15,40,5,578
refferal,10/31/2021,1,India,10/4/2021,1002345,www.gov.in,10/1/2021,M2,6,407,24,11,116,8,563
refferal,10/31/2021,1,India,10/27/2021,1002345,www.gov.in,10/1/2021,M2,10,428,33,12,80,8,576
refferal,10/31/2021,1,India,10/1/2021,1002345,www.gov.in,10/1/2021,M2,1,426,22,14,94,9,567
refferal,10/31/2021,1,India,10/6/2021,1002345,www.gov.in,10/1/2021,M2,10,423,28,14,42,11,572
refferal,10/31/2021,1,India,10/30/2021,1002345,www.gov.in,10/1/2021,M2,12,422,36,12,39,11,559
refferal,10/31/2021,1,India,10/15/2021,1002345,www.gov.in,10/1/2021,M2,13,402,20,4,76,12,579
refferal,10/31/2021,1,India,10/10/2021,1002345,www.gov.in,10/1/2021,M2,3,402,23,13,105,14,561
refferal,10/31/2021,1,India,10/19/2021,1002345,www.gov.in,10/1/2021,M2,8,407,37,17,42,14,572
refferal,10/31/2021,1,India,10/23/2021,1002345,www.gov.in,10/1/2021,M2,4,401,25,6,111,15,554
refferal,10/31/2021,1,India,10/6/2021,1002345,www.gov.in,10/1/2021,M2,12,422,36,8,120,15,559
refferal,10/31/2021,1,India,10/27/2021,1002345,www.gov.in,10/1/2021,M2,15,420,29,4,86,15,569
refferal,10/31/2021,1,India,10/14/2021,1002345,www.gov.in,10/1/2021,M2,15,423,36,7,111,15,571
refferal,11/30/2021,1,India,11/28/2021,1002345,www.gov.in,11/1/2021,M1,8,413,28,2,88,1,552
refferal,11/30/2021,1,India,11/19/2021,1002345,www.gov.in,11/1/2021,M1,5,427,37,14,81,2,559
refferal,11/30/2021,1,India,11/6/2021,1002345,www.gov.in,11/1/2021,M1,7,416,26,1,43,3,566
refferal,11/30/2021,1,India,11/23/2021,1002345,www.gov.in,11/1/2021,M1,8,412,23,1,44,4,557
refferal,11/30/2021,1,India,11/10/2021,1002345,www.gov.in,11/1/2021,M1,8,422,31,18,39,5,559
refferal,11/30/2021,1,India,11/4/2021,1002345,www.gov.in,11/1/2021,M1,13,402,24,2,70,5,577
refferal,11/30/2021,1,India,11/19/2021,1002345,www.gov.in,11/1/2021,M1,14,405,26,6,73,5,558
refferal,11/30/2021,1,India,11/4/2021,1002345,www.gov.in,11/1/2021,M1,9,401,28,8,85,6,561
refferal,11/30/2021,1,India,11/14/2021,1002345,www.gov.in,11/1/2021,M1,12,427,22,15,94,7,576
refferal,11/30/2021,1,India,11/17/2021,1002345,www.gov.in,11/1/2021,M1,4,401,30,12,49,8,558
refferal,11/30/2021,1,India,11/10/2021,1002345,www.gov.in,11/1/2021,M1,3,405,24,3,108,9,571
refferal,11/30/2021,1,India,11/23/2021,1002345,www.gov.in,11/1/2021,M1,9,428,36,2,43,9,559
refferal,11/30/2021,1,India,11/9/2021,1002345,www.gov.in,11/1/2021,M1,1,420,27,12,83,10,573
refferal,11/30/2021,1,India,11/1/2021,1002345,www.gov.in,11/1/2021,M1,7,419,28,6,87,12,567
refferal,11/30/2021,1,India,11/28/2021,1002345,www.gov.in,11/1/2021,M1,7,408,28,18,36,13,552
refferal,11/30/2021,1,India,11/21/2021,1002345,www.gov.in,11/1/2021,M1,8,418,20,4,77,13,554
refferal,11/30/2021,1,India,11/4/2021,1002345,www.gov.in,11/1/2021,M1,4,403,33,2,72,14,562
refferal,11/30/2021,1,India,11/5/2021,1002345,www.gov.in,11/1/2021,M1,5,424,20,11,49,14,574
refferal,11/30/2021,1,India,11/15/2021,1002345,www.gov.in,11/1/2021,M1,2,410,35,7,95,15,561
refferal,11/30/2021,1,India,11/8/2021,1002345,www.gov.in,11/1/2021,M1,8,425,22,7,79,15,576
refferal,12/20/2021,1,India,6/9/2021,1002345,www.gov.in,9/10/2020,LTD,1,403,21,1,103,1,577
refferal,12/20/2021,1,India,10/20/2020,1002345,www.gov.in,9/10/2020,LTD,1,411,25,3,115,1,565
refferal,12/20/2021,1,India,12/7/2020,1002345,www.gov.in,9/10/2020,LTD,1,414,28,11,99,1,561
refferal,12/20/2021,1,India,8/13/2021,1002345,www.gov.in,9/10/2020,LTD,1,407,31,12,86,1,561
refferal,12/20/2021,1,India,7/5/2021,1002345,www.gov.in,9/10/2020,LTD,2,404,30,11,51,1,566
refferal,12/20/2021,1,India,5/6/2021,1002345,www.gov.in,9/10/2020,LTD,3,418,20,3,67,1,558
refferal,12/20/2021,1,India,12/10/2021,1002345,www.gov.in,9/10/2020,LTD,3,406,29,4,116,1,554
refferal,12/20/2021,1,India,1/28/2021,1002345,www.gov.in,9/10/2020,LTD,4,414,20,17,37,1,570
